,index,user.id,image,emotion,image_size
2658,11054,dwdii,Sergei_Ivanov_0003.jpg,neutral,"(350, 350)"
2659,10271,dwdii,Richard_Greenberg_0001.jpg,happiness,"(350, 350)"
2660,2579,302,David_Beckham_0017.jpg,happiness,"(350, 350)"
2661,9583,dwdii,Paul_Bremer_0008.jpg,neutral,"(350, 350)"
2662,8380,dwdii,Martin_Verkerk_0002.jpg,neutral,"(350, 350)"
2663,6008,dwdii,Jennifer_Reilly_0002.jpg,happiness,"(350, 350)"
2664,10662,dwdii,Ronaldo_Luis_Nazario_de_Lima_0003.jpg,happiness,"(350, 350)"
2665,11216,dwdii,Silvio_Berlusconi_0030.jpg,happiness,"(350, 350)"
2666,7021,dwdii,Junichiro_Koizumi_0054.jpg,neutral,"(350, 350)"
2667,4214,302,George_W_Bush_0416.jpg,neutral,"(350, 350)"
2668,8025,dwdii,Mae_Jemison_0001.jpg,neutral,"(350, 350)"
2669,2923,302,Donald_Rumsfeld_0027.jpg,anger,"(350, 350)"
2670,5576,302,James_Robertson_Jr_0001.jpg,happiness,"(350, 350)"
2671,11105,dwdii,Shannyn_Sossamon_0001.jpg,happiness,"(350, 350)"
2672,2820,302,Dick_Cheney_0005.jpg,neutral,"(350, 350)"
2673,785,302,Ariel_Sharon_0015.jpg,neutral,"(350, 350)"
2674,6528,dwdii,John_Moxley_0001.jpg,neutral,"(350, 350)"
2675,2672,302,David_Sousa_0001.jpg,happiness,"(350, 350)"
2676,1654,302,Carlos_Moya_0014.jpg,neutral,"(350, 350)"
2677,6669,dwdii,Jonathan_Woodgate_0001.jpg,happiness,"(350, 350)"
2678,5160,302,Hugo_Chavez_0030.jpg,neutral,"(350, 350)"
2679,8813,dwdii,Mike_Johanns_0001.jpg,happiness,"(350, 350)"
2680,91,302,Adrian_Fernandez_0001.jpg,neutral,"(350, 350)"
2681,10687,dwdii,Ron_Howard_0001.jpg,happiness,"(350, 350)"
2682,4289,302,George_W_Bush_0493.jpg,happiness,"(350, 350)"
2683,2302,302,Colin_Powell_0189.jpg,neutral,"(350, 350)"
2684,10882,dwdii,Samuel_Waksal_0004.jpg,neutral,"(350, 350)"
2685,188,302,Alberto_Gonzales_0001.jpg,neutral,"(350, 350)"
2686,12218,dwdii,Vaclav_Havel_0003.jpg,happiness,"(350, 350)"
2687,1108,302,Bernadette_Peters_0001.jpg,happiness,"(350, 350)"
2688,9456,dwdii,Pablo_Khulental_0001.jpg,surprise,"(350, 350)"
2689,5937,dwdii,Jennifer_Capriati_0020.jpg,anger,"(350, 350)"
2690,9037,dwdii,Mufti_Mohammad_Syed_0001.jpg,neutral,"(350, 350)"
2691,12427,dwdii,Vojislav_Kostunica_0001.jpg,neutral,"(350, 350)"
2692,6496,dwdii,John_Lynch_0001.jpg,neutral,"(350, 350)"
2693,5861,dwdii,Jeb_Bush_0011.jpg,neutral,"(350, 350)"
2694,6771,dwdii,Jose_Manuel_Durao_Barroso_0003.jpg,neutral,"(350, 350)"
2695,5358,302,Jackie_Chan_0008.jpg,happiness,"(350, 350)"
2696,5013,302,Hermes_Gamonal_0001.jpg,neutral,"(350, 350)"
2697,4634,302,Graham_Bentley_0001.jpg,neutral,"(350, 350)"
2698,4653,302,Gray_Davis_0014.jpg,happiness,"(350, 350)"
2699,6113,dwdii,Jiang_Zemin_0006.jpg,happiness,"(350, 350)"
2700,6091,dwdii,Jesse_James_0001.jpg,neutral,"(350, 350)"
2701,8343,dwdii,Martina_McBride_0005.jpg,happiness,"(350, 350)"
2702,10015,dwdii,Rafael_Ramirez_0004.jpg,neutral,"(350, 350)"
2703,5640,302,Jane_Russell_0001.jpg,happiness,"(350, 350)"
2704,9968,dwdii,Queen_Elizabeth_II_0002.jpg,neutral,"(350, 350)"
2705,8305,dwdii,Mark_Wahlberg_0003.jpg,happiness,"(350, 350)"
2706,4097,302,George_W_Bush_0299.jpg,neutral,"(350, 350)"
2707,2243,302,Colin_Powell_0130.jpg,neutral,"(350, 350)"
2708,8839,dwdii,Mike_Myers_0005.jpg,neutral,"(350, 350)"
2709,7797,dwdii,Lisa_Marie_Presley_0004.jpg,neutral,"(350, 350)"
2710,4216,302,George_W_Bush_0418.jpg,happiness,"(350, 350)"
2711,828,302,Ariel_Sharon_0062.jpg,happiness,"(350, 350)"
2712,73,302,Adam_Sandler_0004.jpg,happiness,"(350, 350)"
2713,5375,302,Jack_Smith_0001.jpg,surprise,"(350, 350)"
2714,3515,302,Fidel_Castro_0010.jpg,neutral,"(350, 350)"
2715,10227,dwdii,Ricardo_Sanchez_0003.jpg,neutral,"(350, 350)"
2716,10324,dwdii,Richard_Virenque_0006.jpg,happiness,"(350, 350)"
2717,9734,dwdii,Perry_Farrell_0001.jpg,happiness,"(350, 350)"
2718,8505,dwdii,Megawati_Sukarnoputri_0014.jpg,neutral,"(350, 350)"
2719,8402,dwdii,Mary_Frances_Seiter_0001.jpg,happiness,"(350, 350)"
2720,1400,302,Boris_Berezovsky_0002.jpg,neutral,"(350, 350)"
2721,8436,dwdii,Mathilda_Karel_Spak_0001.jpg,happiness,"(350, 350)"
2722,8940,dwdii,Miyako_Miyazaki_0001.jpg,happiness,"(350, 350)"
2723,9759,dwdii,Peter_Bacanovic_0001.jpg,neutral,"(350, 350)"
2724,8966,dwdii,Mohammad_Khatami_0007.jpg,neutral,"(350, 350)"
2725,10517,dwdii,Robert_Zoellick_0002.jpg,neutral,"(350, 350)"
2726,906,302,Arnold_Schwarzenegger_0024.jpg,surprise,"(350, 350)"
2727,4543,302,Gloria_Macapagal_Arroyo_0018.jpg,happiness,"(350, 350)"
2728,4998,302,Henry_Hilow_0001.jpg,neutral,"(350, 350)"
2729,12674,dwdii,Yoko_Ono_0003.jpg,neutral,"(350, 350)"
2730,307,302,Alex_Sink_0003.jpg,neutral,"(350, 350)"
2731,3905,302,George_W_Bush_0101.jpg,neutral,"(350, 350)"
2732,3050,302,Doris_Schroeder_0004.jpg,happiness,"(350, 350)"
2733,9787,dwdii,Peter_Max_0001.jpg,happiness,"(350, 350)"
2734,12628,dwdii,Xiang_Xu_0001.jpg,happiness,"(350, 350)"
2735,9775,dwdii,Peter_Harrison_0001.jpg,happiness,"(350, 350)"
2736,10692,dwdii,Rosalie_Perkov_0001.jpg,happiness,"(350, 350)"
2737,12122,dwdii,Tony_Cummo_0001.jpg,neutral,"(350, 350)"
2738,6483,dwdii,John_Kerry_0011.jpg,neutral,"(350, 350)"
2739,3615,302,Freddy_Vasques_Kinchokpe_0001.jpg,neutral,"(350, 350)"
2740,1205,302,Bill_Clinton_0024.jpg,happiness,"(350, 350)"
2741,521,302,Anders_Fogh_Rasmussen_0004.jpg,happiness,"(350, 350)"
2742,5256,302,Iban_Mayo_0001.jpg,happiness,"(350, 350)"
2743,8281,dwdii,Mark_Philippoussis_0004.jpg,happiness,"(350, 350)"
2744,9388,dwdii,Olene_Walker_0001.jpg,neutral,"(350, 350)"
2745,2755,302,Dennis_Kucinich_0004.jpg,anger,"(350, 350)"
2746,11720,dwdii,Tim_Allen_0003.jpg,happiness,"(350, 350)"
2747,4457,302,Gerhard_Schroeder_0107.jpg,happiness,"(350, 350)"
2748,1141,302,Betty_Garrison_0001.jpg,neutral,"(350, 350)"
2749,2944,302,Donald_Rumsfeld_0048.jpg,neutral,"(350, 350)"
2750,2861,302,Dolly_Parton_0002.jpg,happiness,"(350, 350)"
2751,7345,JN721,Kirk_Ferentz_0002.jpg,neutral,"(350, 350)"
2752,1257,302,Bill_Lerach_0001.jpg,neutral,"(350, 350)"
2753,6835,dwdii,Juanes_0002.jpg,neutral,"(350, 350)"
2754,3730,302,George_Clooney_0005.jpg,happiness,"(350, 350)"
2755,2234,302,Colin_Powell_0121.jpg,neutral,"(350, 350)"
2756,2364,302,Conchita_Martinez_0002.jpg,surprise,"(350, 350)"
2757,3948,302,George_W_Bush_0144.jpg,happiness,"(350, 350)"
2758,8088,dwdii,Malak_Habbak_0001.jpg,surprise,"(350, 350)"
2759,4018,302,George_W_Bush_0218.jpg,neutral,"(350, 350)"
2760,2901,302,Donald_Rumsfeld_0005.jpg,neutral,"(350, 350)"
2761,958,302,Ashton_Kutcher_0001.jpg,happiness,"(350, 350)"
2762,3379,302,Erin_Runnion_0003.jpg,neutral,"(350, 350)"
2763,8931,dwdii,Mitchell_McLaughlin_0001.jpg,neutral,"(350, 350)"
2764,6561,dwdii,John_Norquist_0001.jpg,neutral,"(350, 350)"
2765,5107,302,Howard_Smith_0001.jpg,neutral,"(350, 350)"
2766,1391,302,Bono_0002.jpg,neutral,"(350, 350)"
2767,3928,302,George_W_Bush_0124.jpg,neutral,"(350, 350)"
2768,9033,dwdii,Ms_Dynamite_0001.jpg,happiness,"(350, 350)"
2769,4567,302,Gloria_Macapagal_Arroyo_0042.jpg,happiness,"(350, 350)"
2770,11551,dwdii,Tanya_Lindenmuth_0001.jpg,neutral,"(350, 350)"
2771,12492,dwdii,Wen_Jiabao_0007.jpg,happiness,"(350, 350)"
2772,5842,dwdii,Jean_Chretien_0049.jpg,neutral,"(350, 350)"
2773,11466,dwdii,Suzanne_Gaudet_0001.jpg,surprise,"(350, 350)"
2774,4354,302,Gerhard_Schroeder_0003.jpg,sadness,"(350, 350)"
2775,4963,302,Heidi_Klum_0002.jpg,happiness,"(350, 350)"
2776,1641,302,Carlos_Mesa_0002.jpg,happiness,"(350, 350)"
2777,272,302,Alexander_Losyukov_0004.jpg,neutral,"(350, 350)"
2778,10556,dwdii,Rod_Blagojevich_0002.jpg,neutral,"(350, 350)"
2779,8231,dwdii,Mario_Puzo_0001.jpg,neutral,"(350, 350)"
2780,6507,dwdii,John_Manley_0006.jpg,happiness,"(350, 350)"
2781,6860,dwdii,Juan_Carlos_Ferrero_0023.jpg,happiness,"(350, 350)"
2782,9157,dwdii,Natalie_Coughlin_0006.jpg,happiness,"(350, 350)"
2783,3889,302,George_W_Bush_0084.jpg,neutral,"(350, 350)"
2784,3310,302,Emma_Nicholson_0001.jpg,neutral,"(350, 350)"
2785,10793,dwdii,Ruth_Pearce_0001.jpg,neutral,"(350, 350)"
2786,1871,302,Charlotte_Rampling_0001.jpg,neutral,"(350, 350)"
2787,11608,dwdii,Terry_Lynn_Barton_0001.jpg,neutral,"(350, 350)"
2788,4058,302,George_W_Bush_0259.jpg,neutral,"(350, 350)"
2789,7681,JN721,Leonid_Kuchma_0002.jpg,neutral,"(350, 350)"
2790,3490,302,Fernando_Henrique_Cardoso_0002.jpg,neutral,"(350, 350)"
2791,8322,dwdii,Martha_Burk_0004.jpg,neutral,"(350, 350)"
2792,149,302,Akbar_Hashemi_Rafsanjani_0001.jpg,neutral,"(350, 350)"
2793,3415,302,Evan_Rachel_Wood_0001.jpg,happiness,"(350, 350)"
2794,8529,dwdii,Mehmet_Ali_Sahin_0001.jpg,happiness,"(350, 350)"
2795,10475,dwdii,Robert_Kocharian_0004.jpg,neutral,"(350, 350)"
2796,3534,302,Florencia_Kirchner_0001.jpg,neutral,"(350, 350)"
2797,444,302,Amanda_Plumer_0001.jpg,happiness,"(350, 350)"
2798,7461,JN721,Lance_Armstrong_0015.jpg,neutral,"(350, 350)"
2799,6012,dwdii,Jennifer_Thompson_0001.jpg,happiness,"(350, 350)"
2800,1480,302,Brian_Pavlich_0001.jpg,neutral,"(350, 350)"
2801,5600,302,Jamie_Dimon_0001.jpg,neutral,"(350, 350)"
2802,9669,dwdii,Paul_Pierce_0002.jpg,happiness,"(350, 350)"
2803,5860,dwdii,Jeb_Bush_0010.jpg,neutral,"(350, 350)"
2804,9460,dwdii,Padraig_Harrington_0001.jpg,happiness,"(350, 350)"
2805,72,302,Adam_Sandler_0003.jpg,neutral,"(350, 350)"
2806,973,302,Atal_Bihari_Vajpayee_0005.jpg,happiness,"(350, 350)"
2807,6100,dwdii,Jessica_Brungo_0001.jpg,neutral,"(350, 350)"
2808,10347,dwdii,Rick_Carlisle_0001.jpg,disgust,"(350, 350)"
2809,4021,302,George_W_Bush_0221.jpg,happiness,"(350, 350)"
2810,1978,302,Christopher_Whittle_0001.jpg,neutral,"(350, 350)"
2811,12278,dwdii,Venus_Williams_0014.jpg,happiness,"(350, 350)"
2812,6688,dwdii,Jon_Stewart_0001.jpg,sadness,"(350, 350)"
2813,2772,302,Derek_Jeter_0002.jpg,contempt,"(350, 350)"
2814,285,302,Alexandra_Vodjanikova_0002.jpg,happiness,"(350, 350)"
2815,4593,302,Gonzalo_Sanchez_de_Lozada_0007.jpg,neutral,"(350, 350)"
2816,11695,dwdii,Tiger_Woods_0007.jpg,neutral,"(350, 350)"
2817,3825,302,George_W_Bush_0019.jpg,neutral,"(350, 350)"
2818,4599,302,Goran_Persson_0001.jpg,anger,"(350, 350)"
2819,1133,302,Bertrand_Delanoe_0001.jpg,neutral,"(350, 350)"
2820,156,302,Akmal_Taher_0001.jpg,happiness,"(350, 350)"
2821,8672,dwdii,Michael_Kostelnik_0002.jpg,neutral,"(350, 350)"
2822,9254,dwdii,Nicanor_Duarte_Frutos_0007.jpg,happiness,"(350, 350)"
2823,2190,302,Colin_Powell_0076.jpg,happiness,"(350, 350)"
2824,11592,dwdii,Teresa_Graves_0001.jpg,neutral,"(350, 350)"
2825,10184,dwdii,Rene_Portland_0001.jpg,neutral,"(350, 350)"
2826,8183,dwdii,Maria_Luisa_Mendonca_0002.jpg,happiness,"(350, 350)"
2827,1195,302,Bill_Clinton_0014.jpg,neutral,"(350, 350)"
2828,5976,dwdii,Jennifer_Granholm_0001.jpg,neutral,"(350, 350)"
2829,3613,302,Freddy_Garcia_0001.jpg,neutral,"(350, 350)"
2830,8386,dwdii,Marwan_Barghouthi_0001.jpg,happiness,"(350, 350)"
2831,11959,dwdii,Tom_Smothers_0001.jpg,neutral,"(350, 350)"
2832,802,302,Ariel_Sharon_0033.jpg,neutral,"(350, 350)"
2833,5418,302,Jacques_Chirac_0007.jpg,neutral,"(350, 350)"
2834,9192,dwdii,Nebojsa_Pavkovic_0001.jpg,neutral,"(350, 350)"
2835,8708,dwdii,Michael_Schumacher_0007.jpg,neutral,"(350, 350)"
2836,7866,dwdii,Lon_Kruger_0002.jpg,anger,"(350, 350)"
2837,9135,dwdii,Naoto_Kan_0002.jpg,neutral,"(350, 350)"
2838,9272,dwdii,Nick_Rimando_0001.jpg,happiness,"(350, 350)"
2839,6834,dwdii,Juanes_0001.jpg,happiness,"(350, 350)"
2840,10437,dwdii,Robert_Bonner_0002.jpg,neutral,"(350, 350)"
2841,8107,dwdii,Marat_Safin_0002.jpg,anger,"(350, 350)"
2842,8501,dwdii,Megawati_Sukarnoputri_0010.jpg,happiness,"(350, 350)"
2843,7381,JN721,Kofi_Annan_0022.jpg,neutral,"(350, 350)"
2844,5586,302,James_Traficant_0003.jpg,happiness,"(350, 350)"
2845,1265,302,Bill_McBride_0006.jpg,happiness,"(350, 350)"
2846,12583,dwdii,Winona_Ryder_0012.jpg,surprise,"(350, 350)"
2847,6943,dwdii,Julie_Gerberding_0003.jpg,neutral,"(350, 350)"
2848,7126,dwdii,Kathryn_Bigelow_0001.jpg,happiness,"(350, 350)"
2849,1000,302,Augustin_Calleri_0003.jpg,neutral,"(350, 350)"
2850,7436,JN721,Kwon_Yang-sook_0003.jpg,neutral,"(350, 350)"
2851,6568,dwdii,John_Paul_II_0008.jpg,anger,"(350, 350)"
2852,1461,302,Brian_Cook_0001.jpg,happiness,"(350, 350)"
2853,4642,302,Gray_Davis_0002.jpg,neutral,"(350, 350)"
2854,11052,dwdii,Sergei_Ivanov_0001.jpg,happiness,"(350, 350)"
2855,3305,302,Emmanuelle_Beart_0002.jpg,neutral,"(350, 350)"
2856,6574,dwdii,John_Prescott_0001.jpg,neutral,"(350, 350)"
2857,5643,302,Janica_Kostelic_0002.jpg,happiness,"(350, 350)"
2858,2739,302,Deniz_Baykal_0001.jpg,neutral,"(350, 350)"
2859,10489,dwdii,Robert_Mugabe_0002.jpg,happiness,"(350, 350)"
2860,685,302,Annette_Lu_0001.jpg,happiness,"(350, 350)"
2861,187,302,Alberto_Fujimori_0002.jpg,neutral,"(350, 350)"
2862,8423,dwdii,Masahiko_Nagasawa_0002.jpg,happiness,"(350, 350)"
2863,10052,dwdii,Ramiro_Goben_Reducindo_0001.jpg,happiness,"(350, 350)"
2864,1859,302,Charlie_Coles_0001.jpg,happiness,"(350, 350)"
2865,6505,dwdii,John_Manley_0004.jpg,happiness,"(350, 350)"
2866,28,302,Abdullah_0003.jpg,neutral,"(350, 350)"
2867,3074,302,Drew_Bledsoe_0001.jpg,happiness,"(350, 350)"
2868,10642,dwdii,Romain_Duris_0001.jpg,neutral,"(350, 350)"
2869,5140,302,Hugo_Chavez_0010.jpg,neutral,"(350, 350)"
2870,10631,dwdii,Roh_Moo-hyun_0029.jpg,neutral,"(350, 350)"
2871,1727,302,Carson_Palmer_0001.jpg,happiness,"(350, 350)"
2872,12650,dwdii,Yasein_Taher_0001.jpg,neutral,"(350, 350)"
2873,9231,dwdii,Nestor_Kirchner_0028.jpg,happiness,"(350, 350)"
2874,9614,dwdii,Paul_Desmarais_0001.jpg,neutral,"(350, 350)"
2875,9129,dwdii,Naomi_Watts_0018.jpg,happiness,"(350, 350)"
2876,11756,dwdii,Tim_Howard_0001.jpg,happiness,"(350, 350)"
2877,4036,302,George_W_Bush_0236.jpg,neutral,"(350, 350)"
2878,6557,dwdii,John_Negroponte_0029.jpg,neutral,"(350, 350)"
2879,3808,302,George_W_Bush_0002.jpg,neutral,"(350, 350)"
2880,5239,302,Ian_Knop_0001.jpg,happiness,"(350, 350)"
2881,1425,302,Brad_Pitt_0001.jpg,neutral,"(350, 350)"
2882,4376,302,Gerhard_Schroeder_0025.jpg,happiness,"(350, 350)"
2883,4075,302,George_W_Bush_0277.jpg,neutral,"(350, 350)"
2884,1708,302,Carolyn_Dawn_Johnson_0001.jpg,happiness,"(350, 350)"
2885,12226,dwdii,Vadim_Devyatovskiy_0001.jpg,happiness,"(350, 350)"
2886,4708,302,Guillermo_Coria_0001.jpg,neutral,"(350, 350)"
2887,10828,dwdii,Saddam_Hussein_0019.jpg,neutral,"(350, 350)"
2888,6395,dwdii,John_Belushi_0001.jpg,neutral,"(350, 350)"
2889,7973,dwdii,Luiz_Inacio_Lula_da_Silva_0028.jpg,neutral,"(350, 350)"
2890,6981,dwdii,Junichiro_Koizumi_0011.jpg,neutral,"(350, 350)"
2891,3353,302,Eric_Rosser_0001.jpg,neutral,"(350, 350)"
2892,1657,302,Carlos_Moya_0017.jpg,neutral,"(350, 350)"
2893,2131,302,Colin_Powell_0015.jpg,neutral,"(350, 350)"
2894,11252,dwdii,Sophia_Loren_0002.jpg,happiness,"(350, 350)"
2895,6837,dwdii,Juan_Antonio_Samaranch_0001.jpg,happiness,"(350, 350)"
2896,5755,dwdii,Jean-Pierre_Bemba_0001.jpg,neutral,"(350, 350)"
2897,2941,302,Donald_Rumsfeld_0045.jpg,happiness,"(350, 350)"
2898,2370,302,Condoleezza_Rice_0005.jpg,neutral,"(350, 350)"
2899,417,302,Al_Gore_0002.jpg,anger,"(350, 350)"
2900,12729,dwdii,Zeljko_Rebraca_0001.jpg,happiness,"(350, 350)"
2901,3280,302,Elton_John_0005.jpg,neutral,"(350, 350)"
2902,7452,JN721,Lance_Armstrong_0005.jpg,happiness,"(350, 350)"
2903,209,302,Alec_Baldwin_0004.jpg,neutral,"(350, 350)"
2904,8615,dwdii,Michael_Chang_0007.jpg,neutral,"(350, 350)"
2905,11275,dwdii,Spencer_Abraham_0014.jpg,happiness,"(350, 350)"
2906,8497,dwdii,Megawati_Sukarnoputri_0006.jpg,surprise,"(350, 350)"
2907,2839,302,Didier_Defago_0001.jpg,happiness,"(350, 350)"
2908,12689,dwdii,Yoriko_Kawaguchi_0006.jpg,neutral,"(350, 350)"
2909,9299,dwdii,Nicole_Kidman_0008.jpg,happiness,"(350, 350)"
2910,7723,JN721,Li_Zhaoxing_0006.jpg,happiness,"(350, 350)"
2911,4728,302,Guillermo_Coria_0022.jpg,neutral,"(350, 350)"
2912,429,302,Al_Sharpton_0002.jpg,neutral,"(350, 350)"
2913,8135,dwdii,Marco_Irizarry_0001.jpg,neutral,"(350, 350)"
2914,316,302,Alfred_Ford_0001.jpg,neutral,"(350, 350)"
2915,5130,302,Hugh_Miller_0001.jpg,neutral,"(350, 350)"
2916,6529,dwdii,John_Nash_0001.jpg,neutral,"(350, 350)"
2917,2183,302,Colin_Powell_0068.jpg,neutral,"(350, 350)"
2918,1574,302,Camilla_Parker_Bowles_0001.jpg,happiness,"(350, 350)"
2919,4335,302,Geraldine_Chaplin_0004.jpg,surprise,"(350, 350)"
2920,5560,302,James_Maguire_0001.jpg,neutral,"(350, 350)"
2921,6956,dwdii,Julie_Goodenough_0001.jpg,happiness,"(350, 350)"
2922,2557,302,David_Anderson_0002.jpg,happiness,"(350, 350)"
2923,5067,302,Holly_Hunter_0002.jpg,neutral,"(350, 350)"
2924,6475,dwdii,John_Kerry_0003.jpg,surprise,"(350, 350)"
2925,9532,dwdii,Patti_Balgojevich_0001.jpg,happiness,"(350, 350)"
2926,10892,dwdii,Sam_Torrance_0003.jpg,happiness,"(350, 350)"
2927,10929,dwdii,Sarah_Weddington_0001.jpg,happiness,"(350, 350)"
2928,836,302,Ariel_Sharon_0070.jpg,neutral,"(350, 350)"
2929,12313,dwdii,Vicente_Fox_0026.jpg,neutral,"(350, 350)"
2930,9558,dwdii,Paula_Prentiss_0001.jpg,happiness,"(350, 350)"
2931,7984,dwdii,Luiz_Inacio_Lula_da_Silva_0041.jpg,happiness,"(350, 350)"
2932,1434,302,Brandon_Jones_0001.jpg,happiness,"(350, 350)"
2933,2374,302,Condoleezza_Rice_0009.jpg,neutral,"(350, 350)"
2934,2457,302,Daniela_Cicarelli_0001.jpg,happiness,"(350, 350)"
2935,3064,302,Doug_Duncan_0002.jpg,neutral,"(350, 350)"
2936,593,302,Andy_Dick_0001.jpg,neutral,"(350, 350)"
2937,5762,dwdii,Jean-Pierre_Raffarin_0007.jpg,neutral,"(350, 350)"
2938,1044,dwdii,Barry_Switzer_0001.jpg,neutral,"(350, 350)"
2939,11680,dwdii,Thomas_Wilkens_0001.jpg,happiness,"(350, 350)"
2940,1484,302,Brian_Weaver_0001.jpg,neutral,"(350, 350)"
2941,10366,dwdii,Rick_Pitino_0004.jpg,surprise,"(350, 350)"
2942,5315,302,Irina_Framtsova_0001.jpg,neutral,"(350, 350)"
2943,8642,dwdii,Michael_Hagee_0001.jpg,neutral,"(350, 350)"
2944,12542,dwdii,William_Macy_0005.jpg,happiness,"(350, 350)"
2945,10760,dwdii,Rudolph_Giuliani_0019.jpg,happiness,"(350, 350)"
2946,8024,dwdii,Madonna_0005.jpg,happiness,"(350, 350)"
2947,2400,302,Courtney_Cox_0001.jpg,happiness,"(350, 350)"
2948,10946,dwdii,Scott_McClellan_0002.jpg,happiness,"(350, 350)"
2949,12035,dwdii,Tony_Blair_0058.jpg,neutral,"(350, 350)"
2950,1357,302,Bob_Hope_0001.jpg,neutral,"(350, 350)"
2951,9500,dwdii,Patricia_Clarkson_0003.jpg,happiness,"(350, 350)"
2952,8990,dwdii,Mohammed_Baqir_al-Hakim_0002.jpg,happiness,"(350, 350)"
2953,6564,dwdii,John_Paul_II_0003.jpg,neutral,"(350, 350)"
2954,3653,302,Gao_Qiang_0001.jpg,neutral,"(350, 350)"
2955,7168,dwdii,Keith_Bogans_0003.jpg,neutral,"(350, 350)"
2956,9194,dwdii,Neil_Goldman_0001.jpg,happiness,"(350, 350)"
2957,12071,dwdii,Tony_Blair_0095.jpg,neutral,"(350, 350)"
2958,2194,302,Colin_Powell_0080.jpg,neutral,"(350, 350)"
2959,8653,dwdii,Michael_Jackson_0009.jpg,neutral,"(350, 350)"
2960,7927,dwdii,Luis_Figo_0003.jpg,neutral,"(350, 350)"
2961,9696,dwdii,Paul_Wolfowitz_0008.jpg,neutral,"(350, 350)"
2962,8962,dwdii,Mohammad_Khatami_0003.jpg,happiness,"(350, 350)"
2963,3267,302,Elmar_Brok_0001.jpg,neutral,"(350, 350)"
2964,11687,dwdii,Tia_Mowry_0001.jpg,happiness,"(350, 350)"
2965,11894,dwdii,Tom_Hanks_0003.jpg,neutral,"(350, 350)"
2966,7353,JN721,Kitin_Munoz_0001.jpg,happiness,"(350, 350)"
2967,7863,dwdii,Lokendra_Bahadur_Chand_0001.jpg,neutral,"(350, 350)"
2968,244,302,Alejandro_Toledo_0025.jpg,neutral,"(350, 350)"
2969,4472,302,Gholamreza_Aghazadeh_0001.jpg,neutral,"(350, 350)"
2970,2207,302,Colin_Powell_0093.jpg,neutral,"(350, 350)"
2971,4010,302,George_W_Bush_0210.jpg,happiness,"(350, 350)"
2972,3469,302,Felipe_Perez_Roque_0002.jpg,neutral,"(350, 350)"
2973,6523,dwdii,John_McCormack_0002.jpg,neutral,"(350, 350)"
2974,5630,302,Jane_Clayson_0001.jpg,happiness,"(350, 350)"
2975,4184,302,George_W_Bush_0386.jpg,neutral,"(350, 350)"
2976,12011,dwdii,Tony_Blair_0034.jpg,neutral,"(350, 350)"
2977,10389,dwdii,Rita_Grande_0003.jpg,neutral,"(350, 350)"
2978,6754,dwdii,Jose_Canseco_0002.jpg,neutral,"(350, 350)"
2979,2964,302,Donald_Rumsfeld_0068.jpg,happiness,"(350, 350)"
2980,5731,dwdii,Jean-Claude_Braquet_0001.jpg,neutral,"(350, 350)"
2981,7398,JN721,Kosuke_Kitajima_0001.jpg,neutral,"(350, 350)"
2982,12213,dwdii,Urmila_Matondkar_0001.jpg,happiness,"(350, 350)"
2983,7976,dwdii,Luiz_Inacio_Lula_da_Silva_0031.jpg,happiness,"(350, 350)"
2984,8160,dwdii,Mariah_Carey_0004.jpg,happiness,"(350, 350)"
2985,3004,302,Donald_Rumsfeld_0109.jpg,happiness,"(350, 350)"
2986,6799,dwdii,Jose_Mourinho_0001.jpg,neutral,"(350, 350)"
2987,908,302,Arnold_Schwarzenegger_0026.jpg,neutral,"(350, 350)"
2988,11594,dwdii,Teresa_Williams_0001.jpg,happiness,"(350, 350)"
2989,3581,302,Frank_Lautenberg_0001.jpg,happiness,"(350, 350)"
2990,9335,dwdii,Noer_Muis_0001.jpg,neutral,"(350, 350)"
2991,10486,dwdii,Robert_Mueller_0004.jpg,neutral,"(350, 350)"
2992,5584,302,James_Traficant_0001.jpg,neutral,"(350, 350)"
2993,5257,302,Iban_Mayo_0002.jpg,happiness,"(350, 350)"
2994,7306,JN721,Kim_Jin-sun_0002.jpg,happiness,"(350, 350)"
2995,9168,dwdii,Natanaela_Barnova_0001.jpg,happiness,"(350, 350)"
2996,11372,dwdii,Steve_Allee_0001.jpg,neutral,"(350, 350)"
2997,9794,dwdii,Peter_Sejna_0001.jpg,neutral,"(350, 350)"
2998,11786,dwdii,Todd_MacCulloch_0001.jpg,neutral,"(350, 350)"
2999,1616,302,Carlos_Lordkipanitse_0001.jpg,neutral,"(350, 350)"
3000,1864,302,Charlie_Williams_0001.jpg,neutral,"(350, 350)"
3001,2335,302,Colin_Powell_0222.jpg,neutral,"(350, 350)"
3002,8491,dwdii,Megan_Mullally_0003.jpg,happiness,"(350, 350)"
3003,2560,302,David_Anderson_0005.jpg,neutral,"(350, 350)"
3004,11808,dwdii,Tommy_Franks_0014.jpg,neutral,"(350, 350)"
3005,8037,dwdii,Mahathir_Mohamad_0003.jpg,disgust,"(350, 350)"
3006,9304,dwdii,Nicole_Kidman_0013.jpg,happiness,"(350, 350)"
3007,9255,dwdii,Nicanor_Duarte_Frutos_0009.jpg,happiness,"(350, 350)"
3008,1526,302,Bruce_Van_De_Velde_0002.jpg,sadness,"(350, 350)"
3009,183,302,Albaro_Recoba_0001.jpg,neutral,"(350, 350)"
